건축물동수,건축물연면적,사업장명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,명동,2005-03-29,,,,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2005-10-14 14:11:35,,1999-05-08,150-033,,서울특별시 영등포구 영등포동3가 16-6,,CDFH3301111999000003,3180000,사립,,,03,폐업,,,
,,콜롬비아,2008-10-02,,191723.182919733,446297.720359585,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2008-10-02 15:32:58,,1999-12-31,150-033,,서울특별시 영등포구 영등포동3가 16-1,,CDFH3301111999000005,3180000,사립,서울특별시 영등포구 영중로10길 18  (영등포동3가),,03,폐업,,,
,,남서울,2011-12-30,,,,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2011-12-30 17:58:59,,1999-01-28,150-035,,서울특별시 영등포구 영등포동5가 18,,CDFH3301111999000006,3180000,사립,,,03,폐업,,,26341617
,,대성무도학원,2022-01-20,,191663.085056707,446400.902615722,무도학원업,2026-04-22 22:31:05,I,03,폐업,,2022-01-20 13:10:25,,1999-03-02,,,서울특별시 영등포구 영등포동5가 18-65 외 72필지,,CDFH3301111999000007,3180000,사립,"서울특별시 영등포구 영등포로 225, 2층 (영등포동5가, 제일상가)",07250,03,폐업,,,
0,0,중앙,2010-07-02,,192016.315942134,446140.25090082,무도학원업,2026-04-22 22:31:05,I,03,폐업,,2010-07-02 10:14:15,,1999-10-11,150-031,,서울특별시 영등포구 영등포동1가 137-0,,CDFH3301111999000008,3180000,사립,서울특별시 영등포구 경인로108길 2  (영등포동1가),,03,폐업,,,
,1018,5호선스포츠댄스,2020-10-05,,191732.892900792,446390.542846428,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2020-10-05 17:55:51,,1999-07-01,,,서울특별시 영등포구 영등포동5가 6-3,,CDFH3301111999000009,3180000,사립,"서울특별시 영등포구 영등포로 231-1, 3층 (영등포동5가)",07250,03,폐업,,,
,,예성,2006-01-20,,191874.696258962,446352.494864804,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2009-02-02 09:13:56,,2000-09-08,150-903,,서울특별시 영등포구 영등포동2가 332-5,,CDFH3301112000000001,3180000,사립,서울특별시 영등포구 영등포로 245-1  (영등포동2가),,03,폐업,,,26342550
,,한전,2004-12-27,,192038.23560773,446145.18900308,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2005-11-09 16:40:00,,2000-07-18,150-031,,서울특별시 영등포구 영등포동1가 113-1,,CDFH3301112000000002,3180000,사립,서울특별시 영등포구 경인로 882  (영등포동1가),,03,폐업,,,26372871
,,청록,2005-11-24,,191859.622008415,446227.4563182,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2005-11-25 11:17:15,,2000-02-26,150-033,,서울특별시 영등포구 영등포동3가 23-13,,CDFH3301112000000003,3180000,사립,서울특별시 영등포구 영중로10길 32-3  (영등포동3가),,03,폐업,,,
,,유나,2005-08-02,,191908.634244893,446341.469456035,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2005-08-05 10:35:04,,2000-01-15,150-903,,서울특별시 영등포구 영등포동2가 332-7,,CDFH3301112000000004,3180000,사립,서울특별시 영등포구 영등포로 249-1  (영등포동2가),,03,폐업,,,
,,코리아나무도학원,2003-12-02,,191661.036153797,446332.013360808,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2005-11-09 16:26:15,,2000-08-09,150-033,,서울특별시 영등포구 영등포동3가 5-10 외57필지,,CDFH3301112000000005,3180000,사립,"서울특별시 영등포구 영등포로 228  (영등포동3가,외57필지)",,03,폐업,,,
,,한빛무도학원,2013-03-29,,191769.314678876,446310.154682683,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2013-03-29 14:59:03,,2001-10-15,150-033,,서울특별시 영등포구 영등포동3가 4-7,,CDFH3301112001000001,3180000,사립,서울특별시 영등포구 영등포로46길 4  (영등포동3가),,03,폐업,,,
,,월드댄스스포츠학원,2008-03-27,,193023.082601626,445717.452325145,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2008-03-27 10:59:53,,2002-03-29,150-837,,서울특별시 영등포구 신길동 66-13,,CDFH3301112002000001,3180000,사립,서울특별시 영등포구 영등포로 393  (신길동),,03,폐업,,,
,,로타리무도학원,2005-11-08,,191476.429288795,446466.247657464,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2005-11-09 15:48:17,,2003-09-16,150-036,,서울특별시 영등포구 영등포동6가 1-15,,CDFH3301112003000001,3180000,사립,서울특별시 영등포구 영중로 43  (영등포동6가),,03,폐업,,,
,,코리아무도학원,2006-09-04,,192065.942592572,446224.304842938,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2006-09-04 13:51:48,,2004-08-21,150-033,,서울특별시 영등포구 영등포동3가 1-3,,CDFH3301112004000001,3180000,사립,서울특별시 영등포구 경인로 889  (영등포동3가),,03,폐업,,,
1,833,유나무도학원,2007-11-12,,191908.634244893,446341.469456035,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2007-11-12 17:47:33,,2005-08-05,150-903,,서울특별시 영등포구 영등포동2가 332-7,,CDFH3301112005000001,3180000,사립,서울특별시 영등포구 영등포로 249-1  (영등포동2가),,03,폐업,,,02-2672-6008
,833,최호범 댄스학원,2012-05-14,,191908.634244893,446341.469456035,무도학원업,2026-04-22 22:31:05,I,03,폐업,,2012-06-04 13:39:44,,2008-12-31,150-903,,서울특별시 영등포구 영등포동2가 332-7 3층,,CDFH3301112008000002,3180000,사립,"서울특별시 영등포구 영등포로 249-1  (영등포동2가,3층)",,03,폐업,,,26798899
,701,좋은날,2021-08-30,,191784.794564879,446222.791601545,무도학원업,2026-04-22 22:31:05,I,03,폐업,0,2021-08-30 13:45:02,,2009-02-02,150-033,,서울특별시 영등포구 영등포동3가 26 3층,,CDFH3301112009000001,3180000,사립,"서울특별시 영등포구 영중로8길 20  (영등포동3가,3층)",,03,폐업,,,26728050
,,이사베리오 댄스스포츠,2017-06-20,,191908.634244893,446341.469456035,무도학원업,2026-04-22 22:31:05,I,03,폐업,,2017-06-21 13:58:16,,2012-06-07,150-903,,서울특별시 영등포구 영등포동2가 332-7,,CDFH3301112012000001,3180000,사립,서울특별시 영등포구 영등포로 249-1 (영등포동2가),07252,03,폐업,,,
